Affx-92047866A	Affx-92047866A.1	Affx-92047866B	Affx-92047866B.1
1274.09	1455.66	1292.44	5299.55
1269.98	1445.56	1493.96	6767.06
1466.88	1545.85	2165.49	4652.81
1449.59	1483.99	1971.97	5750.04
1683.02	1729.6	2359.92	5302.95
1334.71	1413.34	1661.9	7450.96
1333.2	1566.58	1881.54	4305.33
1527.06	1577.33	2138.48	4756.27
1529.66	1529.97	1813.12	5047.58
1285.64	1340.22	1931.95	4117.88
1295.36	1389.35	1925.36	4841.13
1229.15	1577.24	1744.71	8131.44
1380.47	1385.7	2154.99	5345.71
1367.15	1614.2	1765.03	5277.77
1385.17	1536.8	1648.54	5135.99
1480.72	1579.49	2260.77	4380.71
1362.67	1670.65	1830.85	4981.34
1276.08	1424.56	1512.28	4587.09
1320.69	1503.87	1757.04	4166.52
1237.69	1460.16	1609.84	5154.01
1210.76	1353.54	1774.95	5600.62
1299.46	1619.01	1972.85	7829.02
1572.38	1569.47	1843.06	4670.25
1304.24	1568.4	1929.44	6169.58
1524.02	1454.19	2097.05	4602.02
1524.39	1663.27	2561.34	5050.58
1430.77	1483.81	1962.08	7072.85
1283.61	1524.9	2051.07	5471.23
1375.63	1409.21	2080.87	5166.94
1348.45	1357.11	1424.5	7841.93
1289.52	1432.1	1824.55	4854.2
1385.43	1561.48	1768.64	4883.01
1355.36	1318.79	1673.74	4755.33
1296.5	1475.83	1856.63	4428.97
1338.12	1438.94	1707.28	4314.1
1483.06	1626.95	2132.61	5027.63
1457.86	1420.73	1831.24	4794.24
1296.68	1381.0	1637.69	5310.5
1460.51	1419.12	1651.45	8148.7
1504.4	1542.24	2212.27	5666.85
1178.22	1386.17	1473.99	4560.79
1214.85	1464.45	1566.7	4797.65
1257.94	1346.57	1680.44	4408.1
1160.33	1376.76	1684.89	6472.91
1497.63	1559.66	1729.69	4643.86
1273.67	1605.98	1843.38	6208.0
1304.91	1514.23	1604.86	4827.46
1265.14	1345.59	1576.44	4747.12
1232.61	1321.17	1726.95	4777.65
992.18	1856.5	1848.92	8488.49
1317.97	1640.82	1838.79	8913.11
1178.1	1746.85	1581.29	10063.74
1555.56	1809.11	2495.15	7125.79
1328.7	1553.46	1649.93	4708.0
1171.78	2430.48	2518.49	2729.02
1379.7	1620.88	1602.1	10626.2
1216.4	1563.58	1905.28	5696.75
1258.6	1805.65	1535.28	7159.12
1264.02	1888.52	1937.1	8341.07
1273.08	1613.58	1605.78	9545.75
1121.47	2009.89	1579.56	11989.0
1181.69	1559.05	1345.82	5388.2
1268.1	1650.08	1631.29	7011.1
1104.17	1443.68	1268.28	6378.69
1304.76	1834.8	2237.57	10203.98
1323.37	1773.05	2062.46	10077.49
1536.95	1853.71	1644.19	5209.81
1513.43	1666.51	1946.63	7400.59
1299.67	1808.94	1402.05	5577.49
1193.07	1514.91	1525.32	6464.86
1557.62	1597.32	2657.11	7356.02
1404.22	1639.77	1705.87	6499.97
1392.96	1884.72	1686.79	11344.33
1147.3	1565.81	1633.1	7628.52
1156.38	1522.68	1094.14	7640.84
1309.04	2217.82	1762.5	10474.07
1243.59	1694.83	1502.91	7075.98
1369.14	1945.61	1695.01	5869.03
1179.51	1727.15	1753.51	6285.93
1426.28	1682.99	1319.68	6887.38
1178.64	1427.81	1145.96	6742.38
1194.92	1551.17	1485.86	6415.76
1181.11	1713.83	1554.15	6894.58
1141.92	1745.43	1760.48	5887.97
1492.5	1811.74	2119.71	8837.24
1394.48	1831.57	1752.31	8128.2
1535.49	1834.11	2132.82	13032.62
1236.65	1495.33	1542.28	7233.75
1301.33	1539.86	1430.95	7341.56
1087.4	1696.36	1274.66	6279.23
1209.97	1443.16	1495.27	5814.66
1496.83	1628.78	1688.61	5479.73
1548.11	1719.05	1984.51	10770.86
1228.26	1762.36	1590.31	6281.06
1299.03	1827.23	1980.14	8554.65
1166.45	1673.3	1373.19	8629.93
1292.61	1556.51	1369.43	6000.42
1311.9	1550.2	1485.68	6302.04
1339.79	1556.79	1421.9	5570.14
1152.6	1696.94	1426.59	4710.01
1374.53	1473.91	1710.57	7817.56
1284.84	1536.14	1443.61	4696.37
1241.21	1652.93	1528.49	5815.35
1355.03	1559.56	2053.32	10836.06
1286.39	1892.78	1993.6	15698.77
1392.13	1733.28	2295.73	10587.45
1075.78	2008.05	1375.18	12432.44
1554.05	1667.82	2623.04	11282.28
1317.47	1671.65	2205.37	11246.39
1448.38	1808.79	2161.39	14087.09
1765.86	2038.77	2887.11	10711.54
1278.47	1868.91	2059.26	9694.61
1585.58	1705.04	2138.08	12564.42
1436.06	1865.37	1908.75	10600.66
1477.39	1589.09	2193.6	11693.09
2151.49	2558.16	5882.65	27066.83
1692.2	2016.14	3366.33	16013.2
1877.93	2235.26	3281.2	16629.33
1953.19	2283.5	3696.15	23978.44
1408.42	1722.94	2247.11	12377.76
1455.01	1690.25	2622.79	16185.14
1521.44	1662.08	2221.67	19372.4
1620.12	1765.93	2313.35	11690.68
1585.24	1913.6	2078.72	13411.67
1550.84	1614.68	2643.76	17027.88
1288.82	1655.26	2225.29	12870.93
1543.96	1636.81	2049.83	13253.44
1513.35	1809.49	2684.31	17198.69
1339.52	1565.35	2007.47	12135.96
1524.28	1669.54	1682.04	16262.12
1483.46	1528.96	2062.59	8068.72
1427.27	1805.89	2132.07	12877.71
1486.28	1623.82	2378.83	13667.77
1327.86	2014.56	2442.63	13526.84
1409.41	1587.36	2006.52	9348.4
1243.59	1631.57	2095.99	10738.63
2301.75	2164.97	3653.83	19376.85
1633.32	1805.45	3491.49	14902.96
1690.53	1779.46	2936.51	18258.02
1851.37	1851.53	3148.96	23212.77
1389.63	1517.41	1832.03	9089.34
1528.84	1646.22	2500.22	12050.49
1437.52	2073.28	2265.26	9817.54
1301.79	1602.77	2303.72	9303.13
1353.74	1565.06	2005.03	10032.67
1493.13	1662.69	2088.18	9551.08
1145.16	1565.55	1931.36	10379.64
1453.22	1647.14	2286.41	16914.95
1346.76	1611.0	1915.51	11056.39
1360.22	1670.27	1259.21	9497.55
1316.81	1580.72	1952.91	11508.03
1514.26	1688.72	2059.87	8426.56
1404.69	1661.32	2085.9	9634.26
1391.2	1451.24	2027.81	18660.84
1531.96	1547.2	2343.51	11933.73
1818.78	2210.7	3104.79	9786.46
1565.5	2274.15	2056.2	8217.48
1731.27	2240.81	2324.01	9162.28
1975.23	1971.53	2267.07	6107.87
1508.88	1953.58	1599.32	8228.91
1462.1	1779.75	1631.69	6959.13
1754.06	1919.05	2164.29	7013.99
1785.13	1819.44	2476.07	7079.59
1433.58	1761.26	1846.38	7226.94
1485.61	1551.06	1369.59	6191.25
1657.92	1791.09	2075.66	5750.69
1471.85	2402.56	1917.5	9270.53
1600.33	2282.79	2146.32	6830.32
1163.36	1583.75	1753.26	5733.56
1516.77	1935.0	1391.89	7190.58
1126.31	1852.78	1445.97	5879.81
1204.76	2124.79	1743.27	9006.76
1221.9	1760.22	1409.5	5035.21
1259.09	1984.07	1379.89	7123.76
1408.58	2263.18	1454.98	6649.13
1312.59	1840.09	1396.27	7672.31
1408.98	1758.31	1812.13	6937.35
1319.17	2177.77	1418.24	7834.39
1415.95	2079.26	1494.41	7442.14
1208.25	1854.81	1833.99	6918.4
1376.2	2030.99	1304.78	6540.86
1431.26	2347.37	1843.26	5291.81
1334.47	1829.14	1797.07	5105.49
1213.72	1580.93	1780.61	6858.01
1300.97	1949.71	1567.4	5233.05
1198.13	1848.35	1801.48	8674.08
1440.54	1916.12	1630.07	5872.55
1074.36	1653.92	1416.2	8472.65
1575.69	2167.88	1601.38	6949.59
1535.75	2206.48	1656.19	5783.93
1533.71	2037.42	1552.44	9089.86
1622.78	2173.01	2596.3	7513.39
1370.32	1756.43	1988.79	9288.72
1430.48	1640.48	2171.22	9884.77
1524.16	1672.06	2337.65	3564.25
1623.1	1975.44	2045.4	9697.78
1423.98	1718.34	2329.18	8682.02
1361.19	1678.86	1818.53	7762.54
1498.3	1771.69	1983.54	7369.44
1462.46	1621.17	2337.89	6735.1
1812.66	1916.51	2342.99	7048.72
1274.51	1631.94	2007.39	10251.46
1609.01	1926.17	1906.36	5803.84
1429.68	1633.75	1977.72	7543.11
1401.57	1880.07	1932.69	8698.29
2475.58	2340.54	6248.07	20087.07
1450.2	1890.2	2579.66	16322.84
1655.53	1701.19	2641.56	10415.55
1713.71	1663.5	3208.52	7580.62
1638.9	1964.44	2495.12	7855.91
1970.8	1805.94	2878.64	8919.47
1704.78	1711.44	3052.85	8313.16
1911.62	1575.84	3032.65	8983.06
2191.05	2038.77	3591.29	8494.46
1811.71	1738.42	2989.93	8588.67
1975.8	1689.78	4170.73	13221.86
4171.7	16245.35	1195.37	1078.26
1660.86	1597.71	2735.65	6721.26
2111.43	1919.33	3271.09	9548.22
1639.8	1618.16	2674.9	7566.04
1573.55	1803.09	2716.59	9667.34
1604.93	1514.62	2587.05	7243.67
1843.54	1744.17	3015.03	8130.72
1459.56	1748.6	2460.24	10506.56
1743.84	1748.57	2733.84	10870.01
1788.97	2018.09	3127.15	9968.95
1682.69	1789.1	2766.22	6943.25
1737.72	1751.23	3211.31	8645.88
1815.38	1717.36	2734.77	6900.7
1743.84	1333.94	2579.22	5220.7
2024.2	1916.26	4526.52	14257.68
1916.02	1794.47	2792.12	9228.03
1827.25	1705.6	2317.57	9017.2
1723.56	1693.18	2983.56	6926.64
1595.71	1627.48	2241.81	7805.8
1750.23	1776.03	2454.46	8207.19
1630.95	1878.19	3319.8	8328.99
1908.8	2099.0	4217.85	13802.19
1317.75	1716.38	2606.87	7799.24
1906.1	1723.03	2716.58	7200.56
1603.96	1522.77	2620.18	8515.29
1741.91	1614.53	2585.43	7873.01
1953.49	1739.15	2991.43	7998.29
1708.94	1845.01	3045.64	8368.89
1535.28	1672.42	3319.05	11070.43
1626.37	1587.51	2469.07	9649.86
1832.82	1923.81	3777.95	12933.08
1287.0	1862.22	1997.67	9601.1
1259.21	1665.17	1744.08	12942.97
1397.24	2181.0	1945.22	9611.09
1207.16	1744.05	1898.75	8501.71
1275.4	1552.39	1563.41	9981.9
1150.23	1866.85	2003.61	7878.32
1234.2	1714.48	1516.92	8826.16
1323.21	1704.18	1834.95	11015.8
1183.97	1808.58	1821.79	7476.27
1910.95	2642.42	3245.85	19206.04
1445.58	1669.05	1684.61	8966.03
1393.94	1816.1	2050.19	11144.73
1174.91	1814.29	1781.95	12160.06
1230.19	1846.25	1502.16	9218.09
1273.64	2074.56	2044.26	8395.85
1534.8	2161.32	1751.81	12777.98
1435.55	2028.53	2354.89	11606.82
1470.36	1908.34	1721.83	7221.24
1730.87	1723.63	2007.87	4428.32
1468.45	1516.72	2019.47	3941.02
1440.92	1516.76	2131.72	6859.12
1411.14	1486.32	1803.43	5331.2
1369.13	1864.21	2317.04	5173.24
1554.91	1746.46	1734.23	4446.34
1447.67	1456.08	2002.49	5413.9
1478.75	1491.12	2203.05	5472.12
1620.69	1410.44	2317.23	5050.9
1350.21	1545.44	2250.7	5431.59
1434.75	1723.47	2149.96	5132.06
1601.71	1804.95	2520.63	5837.15
1392.62	1671.52	2565.95	6403.48
1495.71	1580.9	2170.91	4511.38
1608.45	1661.05	2238.45	4477.92
1123.32	1857.28	1045.08	4780.07
1310.17	1591.89	1485.32	4960.4
1107.99	1518.44	1467.0	5557.16
1087.0	1493.71	1532.66	6834.09
1111.21	1508.03	1262.66	6471.67
1139.68	1562.12	1398.36	4870.88
1036.15	1694.71	1331.23	6459.62
1110.21	1672.34	1364.51	7757.34
973.86	1687.68	1342.2	6375.42
1263.5	1678.22	1499.01	5937.28
1348.69	1775.2	1490.42	4867.92
1229.34	1628.31	1347.35	5394.87
1182.23	1674.46	1682.57	7555.1
1183.51	1486.8	1512.32	5912.6
1169.2	2172.84	1294.7	1289.77
1236.43	1701.4	1573.89	6414.93
1174.87	1563.7	1297.05	4907.32
1269.67	1743.1	1560.96	6328.41
1165.93	1473.75	1430.58	5982.71
1194.01	1556.63	1531.3	6706.82
1154.98	1661.28	1304.46	6667.58
1241.95	1532.47	1335.22	6543.32
1109.51	1780.43	1192.54	5456.27
1254.61	1592.2	1522.39	5768.68
1201.2	1444.78	1252.78	6336.03
1402.05	1718.05	1864.54	5297.42
1406.34	1666.15	1742.91	7821.14
1702.7	1854.04	1589.24	5821.41
1375.82	1538.44	1986.34	7878.72
1424.13	1742.45	1898.24	6943.89
1364.62	1651.74	1973.83	9328.67
1302.95	1647.31	1774.88	8991.52
1446.97	1750.4	1909.79	6556.38
2066.02	2211.84	2992.44	9864.3
1516.57	1609.64	1420.95	8814.56
1524.02	2003.36	1964.5	7542.65
1650.19	1857.51	1933.01	6876.59
1490.39	1700.1	1746.78	6178.02
1268.84	1662.93	1916.91	4752.7
1322.54	1640.12	1849.15	6877.5
1221.16	1639.54	1624.25	7663.27
1158.48	1570.54	1469.22	10669.48
1369.42	1748.24	1798.95	9161.88
1346.71	1817.94	1746.08	8742.99
1195.45	1579.6	1631.98	8039.81
1227.54	1802.25	1778.45	7863.32
1533.88	1860.06	3178.58	11302.84
1373.93	1653.26	1754.74	7304.99
1216.64	1775.62	1432.98	6801.07
1280.39	1736.72	1812.18	6649.23
1355.17	1565.0	1723.17	6739.7
1231.32	1573.98	1505.47	6549.57
1455.88	1728.72	1902.33	7669.6
1335.92	1603.5	2099.68	7935.81
1349.19	1821.11	2056.03	7309.47
1019.63	1839.65	1413.55	6102.4
1146.31	1975.2	1285.23	7201.99
1095.93	1952.63	1257.78	6028.54
1001.1	1774.56	1669.1	6337.17
965.4	2005.77	1410.51	8369.75
1172.84	2091.63	1246.85	5442.54
1194.02	1923.79	1251.47	6291.75
1038.05	1714.19	1364.67	5130.58
1416.79	1934.92	1776.43	5726.65
1149.1	1786.17	1250.01	6304.43
1527.27	2435.56	1937.76	9743.56
1768.26	1768.26	5072.02	5072.02
1659.75	1659.75	4651.83	4651.83
1627.47	1627.47	6122.09	6122.09
1526.39	1526.39	4951.83	4951.83
1544.86	1544.86	4668.9	4668.9
1639.38	1639.38	4457.35	4457.35
1679.12	1679.12	5124.48	5124.48
1895.8	1895.8	5630.94	5630.94
1867.37	1867.37	5352.12	5352.12
2840.99	2840.99	1181.82	1181.82
1967.49	1967.49	5467.61	5467.61
2185.77	2185.77	6984.64	6984.64
2036.26	2036.26	4845.63	4845.63
1799.09	1799.09	8151.96	8151.96
1946.37	1946.37	5422.93	5422.93
1922.46	1922.46	5613.33	5613.33
1958.33	1958.33	6250.95	6250.95
1662.87	1662.87	4960.42	4960.42
1684.32	1684.32	5449.45	5449.45
2033.18	2033.18	5259.9	5259.9
1877.74	1877.74	6084.44	6084.44
1890.81	1890.81	5528.8	5528.8
1702.86	1702.86	4582.4	4582.4
1954.81	1954.81	4776.68	4776.68
1893.2	1893.2	6210.37	6210.37
1864.27	1864.27	5437.91	5437.91
1977.76	1977.76	5371.86	5371.86
1787.6	1787.6	4680.72	4680.72
1690.78	1690.78	5299.66	5299.66
1757.92	1757.92	5259.41	5259.41
1837.24	1837.24	5119.78	5119.78
1550.2	1550.2	4214.26	4214.26
1514.11	1514.11	5338.53	5338.53
1915.46	1915.46	5494.81	5494.81
1843.13	1843.13	7152.09	7152.09
1910.0	1910.0	5632.01	5632.01
1777.33	1777.33	5953.42	5953.42
1946.89	1946.89	5129.83	5129.83
2042.44	2042.44	4948.78	4948.78
1886.65	1886.65	4965.73	4965.73
1910.54	1910.54	4925.96	4925.96
1884.95	1884.95	6381.47	6381.47
1565.35	1565.35	4727.55	4727.55
2020.37	2020.37	5550.32	5550.32
1828.88	1828.88	5179.81	5179.81
1967.36	1967.36	5314.13	5314.13
1845.61	1845.61	4473.51	4473.51
1685.87	1685.87	4726.45	4726.45
1700.49	1700.49	4728.36	4728.36
1704.12	1704.12	5031.44	5031.44
1746.32	1746.32	5451.47	5451.47
1944.11	1944.11	4911.14	4911.14
2658.06	2658.06	1116.24	1116.24
1936.85	1936.85	5435.99	5435.99
1672.16	1672.16	5100.8	5100.8
1978.86	1978.86	5664.74	5664.74
1703.21	1703.21	4954.21	4954.21
1624.89	1624.89	4887.18	4887.18
1727.58	1727.58	5108.55	5108.55
1913.19	1913.19	6140.88	6140.88
2059.97	2059.97	7654.78	7654.78
1739.01	1739.01	5575.31	5575.31
1753.87	1753.87	4226.19	4226.19
1881.5	1881.5	4880.79	4880.79
1928.0	1928.0	5008.48	5008.48
1798.36	1798.36	5984.99	5984.99
1740.06	1740.06	4534.94	4534.94
1668.49	1668.49	4512.1	4512.1
1791.78	1791.78	5508.82	5508.82
1756.61	1756.61	6265.42	6265.42
1976.91	1976.91	6315.57	6315.57
2222.32	2222.32	8488.79	8488.79
1592.98	1592.98	4521.46	4521.46
1538.17	1538.17	4614.33	4614.33
1568.11	1568.11	5058.18	5058.18
1430.64	1430.64	4750.4	4750.4
1478.11	1478.11	4681.19	4681.19
1494.83	1494.83	4828.5	4828.5
1525.37	1525.37	4991.85	4991.85
1712.74	1712.74	4540.04	4540.04
1478.82	1478.82	6783.79	6783.79
1636.73	1636.73	5551.45	5551.45
1392.73	1392.73	4801.39	4801.39
1586.53	1586.53	5476.27	5476.27
1437.25	1437.25	4532.34	4532.34
1734.49	1734.49	5576.33	5576.33
1420.75	1420.75	5543.07	5543.07
1516.13	1516.13	5331.2	5331.2
1306.27	1306.27	5591.73	5591.73
1321.31	1321.31	4558.44	4558.44
1558.22	1558.22	4719.13	4719.13
1421.04	1421.04	5235.37	5235.37
1567.6	1567.6	5676.52	5676.52
1568.9	1568.9	4462.17	4462.17
1498.13	1498.13	4258.66	4258.66
1663.54	1663.54	5693.15	5693.15
1949.12	1949.12	5761.93	5761.93
1499.53	1499.53	4646.03	4646.03
1561.12	1561.12	5247.21	5247.21
1603.91	1603.91	5767.77	5767.77
1493.8	1493.8	5589.44	5589.44
1612.17	1612.17	5637.09	5637.09
1568.15	1568.15	5323.31	5323.31
1689.05	1689.05	5589.88	5589.88
1512.3	1512.3	5600.23	5600.23
1539.35	1539.35	5682.22	5682.22
1425.3	1425.3	4710.64	4710.64
1738.45	1738.45	5656.35	5656.35
1537.63	1537.63	4610.12	4610.12
1652.65	1652.65	5478.4	5478.4
1645.01	1645.01	4742.02	4742.02
1465.15	1465.15	4991.68	4991.68
1529.28	1529.28	4532.51	4532.51
1641.49	1641.49	7016.88	7016.88
1443.24	1443.24	4468.95	4468.95
1631.94	1631.94	5574.44	5574.44
1745.88	1745.88	7326.99	7326.99
1506.45	1506.45	5839.89	5839.89
1604.99	1604.99	5659.74	5659.74
1776.05	1776.05	4756.38	4756.38
1767.77	1767.77	4763.95	4763.95
1641.88	1641.88	4589.73	4589.73
1718.54	1718.54	5744.81	5744.81
1461.59	1461.59	7446.43	7446.43
1504.47	1504.47	5331.29	5331.29
1691.99	1691.99	7465.23	7465.23
1815.24	1815.24	5392.1	5392.1
1593.46	1593.46	4659.53	4659.53
1553.04	1553.04	6394.51	6394.51
1727.55	1727.55	4924.69	4924.69
1616.36	1616.36	5542.79	5542.79
1635.2	1635.2	4952.51	4952.51
1881.33	1881.33	5156.81	5156.81
1567.45	1567.45	5210.72	5210.72
1630.49	1630.49	4333.35	4333.35
1564.39	1564.39	5046.43	5046.43
1516.48	1516.48	6579.96	6579.96
1641.19	1641.19	4015.36	4015.36
1628.52	1628.52	4960.01	4960.01
1598.51	1598.51	6120.27	6120.27
1431.42	1431.42	4292.19	4292.19
1659.59	1659.59	5435.52	5435.52
1458.95	1458.95	4066.66	4066.66
1645.05	1645.05	4662.31	4662.31
1575.58	1575.58	4672.7	4672.7
1556.84	1556.84	4591.66	4591.66
1556.18	1556.18	5851.61	5851.61
1556.67	1556.67	5377.98	5377.98
1628.63	1628.63	4655.01	4655.01
2948.46	2948.46	1178.81	1178.81
1528.14	1528.14	7902.32	7902.32
1534.38	1534.38	5508.25	5508.25
1768.16	1768.16	5427.7	5427.7
1330.41	1330.41	7684.35	7684.35
1444.89	1444.89	4280.76	4280.76
1492.43	1492.43	5159.49	5159.49
1474.45	1474.45	6174.86	6174.86
1506.59	1506.59	4786.84	4786.84
1408.98	1408.98	4665.12	4665.12
1667.31	1667.31	5122.46	5122.46
1517.6	1517.6	4988.25	4988.25
1674.46	1674.46	6508.18	6508.18
1364.09	1364.09	6355.54	6355.54
1888.06	1888.06	6731.18	6731.18
1816.01	1816.01	5732.08	5732.08
1812.78	1812.78	6400.64	6400.64
1613.08	1613.08	5635.26	5635.26
1806.68	1806.68	5093.6	5093.6
1713.41	1713.41	3778.1	3778.1
1972.74	1972.74	5307.84	5307.84
1897.62	1897.62	7036.9	7036.9
1904.81	1904.81	5857.01	5857.01
2206.5	2206.5	4403.63	4403.63
2064.19	2064.19	7024.13	7024.13
1770.89	1770.89	4313.86	4313.86
1586.9	1586.9	3962.77	3962.77
1519.96	1519.96	4717.59	4717.59
1504.69	1504.69	5100.48	5100.48
1763.86	1763.86	4539.61	4539.61
1695.95	1695.95	3447.18	3447.18
1707.38	1707.38	4288.01	4288.01
1574.9	1574.9	4778.34	4778.34
1592.87	1592.87	4682.59	4682.59
1424.67	1424.67	4380.33	4380.33
1505.72	1505.72	4532.34	4532.34
1579.71	1579.71	3884.61	3884.61
1593.59	1593.59	4654.79	4654.79
1566.25	1566.25	4478.75	4478.75
1674.42	1674.42	5119.95	5119.95
1577.67	1577.67	4216.61	4216.61
2056.15	2056.15	4276.72	4276.72
1507.18	1507.18	4395.43	4395.43
1793.99	1793.99	4461.65	4461.65
1456.77	1456.77	3980.97	3980.97
1590.94	1590.94	4377.17	4377.17
1629.54	1629.54	3939.11	3939.11
1721.31	1721.31	4170.94	4170.94
1691.8	1691.8	4746.77	4746.77
1649.97	1649.97	4843.09	4843.09
2584.14	2584.14	1277.76	1277.76
1495.6	1495.6	3198.01	3198.01
1749.34	1749.34	3725.54	3725.54
1905.74	1905.74	4396.26	4396.26
1794.94	1794.94	3459.78	3459.78
1893.6	1893.6	6151.7	6151.7
1645.4	1645.4	4707.65	4707.65
1778.68	1778.68	4457.06	4457.06
2060.87	2060.87	5397.95	5397.95
2175.21	2175.21	6024.74	6024.74
1935.9	1935.9	6041.06	6041.06
1549.33	1549.33	4349.9	4349.9
1645.4	1645.4	4211.87	4211.87
1638.4	1638.4	3560.83	3560.83
1508.75	1508.75	4212.74	4212.74
1830.9	1830.9	5271.19	5271.19
1623.98	1623.98	4793.58	4793.58
1607.31	1607.31	4367.44	4367.44
1723.97	1723.97	4765.87	4765.87
1630.91	1630.91	4411.67	4411.67
1553.56	1553.56	4819.02	4819.02
1399.07	1399.07	4710.54	4710.54
1637.82	1637.82	4576.42	4576.42
1700.1	1700.1	5188.67	5188.67
1664.92	1664.92	2430.87	2430.87
1725.53	1725.53	6657.94	6657.94
1789.03	1789.03	4293.05	4293.05
1480.37	1480.37	4659.85	4659.85
1511.26	1511.26	4130.77	4130.77
1908.56	1908.56	6126.08	6126.08
1698.98	1698.98	4355.84	4355.84
1902.41	1902.41	6563.83	6563.83
1659.71	1659.71	5026.03	5026.03
2319.59	2319.59	6392.91	6392.91
2073.52	2073.52	7300.88	7300.88
1544.37	1544.37	4432.68	4432.68
1526.64	1526.64	4688.1	4688.1
1732.23	1732.23	3859.07	3859.07
1608.83	1608.83	4617.96	4617.96
1721.8	1721.8	4759.5	4759.5
1302.12	1302.12	3841.15	3841.15
1517.91	1517.91	4757.55	4757.55
1705.47	1705.47	4931.91	4931.91
1633.66	1633.66	4336.26	4336.26
1718.94	1718.94	3992.99	3992.99
1779.57	1779.57	6389.83	6389.83
1660.94	1660.94	3964.04	3964.04
1650.88	1650.88	4774.42	4774.42
1603.77	1603.77	3889.83	3889.83
1577.85	1577.85	4413.54	4413.54
1611.67	1611.67	4246.68	4246.68
1573.98	1573.98	5111.14	5111.14
1496.28	1496.28	4626.32	4626.32
1477.43	1477.43	5095.86	5095.86
1827.75	1827.75	4638.48	4638.48
1544.9	1544.9	4871.22	4871.22
5215.22	5215.22	742.17	742.17
1602.97	1602.97	5587.24	5587.24
1513.85	1513.85	5122.38	5122.38
2496.03	2496.03	1177.01	1177.01
1637.07	1637.07	3818.76	3818.76
1801.54	1801.54	4171.54	4171.54
1577.65	1577.65	3781.17	3781.17
1381.32	1381.32	3640.96	3640.96
1584.76	1584.76	4895.97	4895.97
1582.1	1582.1	4327.24	4327.24
1760.13	1760.13	4141.71	4141.71
1687.95	1687.95	5053.56	5053.56
1486.75	1486.75	3947.01	3947.01
1755.93	1755.93	4479.42	4479.42
2019.79	2019.79	5990.92	5990.92
1819.33	1819.33	5898.77	5898.77
1761.18	1761.18	8103.76	8103.76
1851.92	1851.92	9033.67	9033.67
1721.53	1721.53	9347.91	9347.91
1981.55	1981.55	6858.86	6858.86
1713.21	1713.21	9539.12	9539.12
1778.4	1778.4	9015.49	9015.49
1767.27	1767.27	7134.17	7134.17
1783.47	1783.47	7773.14	7773.14
1700.29	1700.29	10348.0	10348.0
1832.92	1832.92	6737.42	6737.42
1875.33	1875.33	8886.83	8886.83
1833.85	1833.85	6729.55	6729.55
1875.82	1875.82	7293.46	7293.46
1943.39	1943.39	5447.52	5447.52
1754.41	1754.41	8333.31	8333.31
1786.15	1786.15	8659.93	8659.93
1665.87	1665.87	13393.95	13393.95
1838.35	1838.35	8314.15	8314.15
1589.46	1589.46	11102.34	11102.34
1894.77	1894.77	12017.53	12017.53
1598.31	1598.31	8056.79	8056.79
1805.81	1805.81	8000.63	8000.63
1854.43	1854.43	7539.01	7539.01
1712.75	1712.75	9303.12	9303.12
1587.04	1587.04	14666.34	14666.34
1779.37	1779.37	8796.65	8796.65
1713.46	1713.46	8975.61	8975.61
1485.61	1485.61	13329.56	13329.56
1616.35	1616.35	7337.92	7337.92
1641.07	1641.07	10086.55	10086.55
1909.69	1909.69	6689.81	6689.81
2003.4	2003.4	4642.58	4642.58
2573.7	2573.7	1321.53	1321.53
1850.68	1850.68	5677.86	5677.86
1864.7	1864.7	4675.71	4675.71
1876.24	1876.24	7039.66	7039.66
1988.85	1988.85	8877.49	8877.49
1721.23	1721.23	5380.12	5380.12
1633.86	1633.86	9866.77	9866.77
1902.26	1902.26	5933.41	5933.41
1567.72	1567.72	4953.11	4953.11
1641.51	1641.51	4205.59	4205.59
1836.79	1836.79	5268.91	5268.91
1924.74	1924.74	8789.46	8789.46
2235.75	2235.75	7018.72	7018.72
1662.14	1662.14	5833.42	5833.42
1913.58	1913.58	12190.54	12190.54
1631.42	1631.42	8123.07	8123.07
2700.99	2700.99	1119.13	1119.13
1927.39	1927.39	6589.89	6589.89
1757.67	1757.67	7124.68	7124.68
2069.52	2069.52	5431.1	5431.1
1968.87	1968.87	7092.48	7092.48
1851.76	1851.76	5767.33	5767.33
1598.44	1598.44	5492.13	5492.13
2290.85	2290.85	6513.6	6513.6
1741.05	1741.05	7360.28	7360.28
2027.26	2027.26	11631.92	11631.92
1633.17	1633.17	4922.68	4922.68
2221.95	2221.95	7464.93	7464.93
1998.31	1998.31	5875.0	5875.0
1842.51	1842.51	9090.84	9090.84
1853.8	1853.8	4904.44	4904.44
2295.47	2295.47	9212.47	9212.47
2131.8	2131.8	10381.73	10381.73
1613.43	1613.43	5358.49	5358.49
1946.0	1946.0	8448.04	8448.04
1867.86	1867.86	5661.05	5661.05
1939.99	1939.99	4857.3	4857.3
1885.61	1885.61	6442.82	6442.82
1825.17	1825.17	6502.85	6502.85
1790.78	1790.78	5759.31	5759.31
1482.98	1482.98	4896.9	4896.9
1699.84	1699.84	8598.69	8598.69
1895.95	1895.95	7529.71	7529.71
2819.6	2819.6	9067.1	9067.1
2629.95	2629.95	9046.46	9046.46
2164.84	2164.84	6911.53	6911.53
1919.22	1919.22	10035.21	10035.21
1920.7	1920.7	6848.76	6848.76
1885.06	1885.06	5896.96	5896.96
